drugId,diseaseId,drugName,drugSource,diseaseName,diseaseSource,display_relations,indication,contraindication,off_label
DB00704,18479_19847_23601_60783,Naltrexone,DrugBank,congenital adrenal hyperplasia,MONDO_grouped,contraindication,0,1,0
DB00704,19182,Naltrexone,DrugBank,monogenic obesity,MONDO,indication,1,0,0
DB00704,21113,Naltrexone,DrugBank,respiratory failure,MONDO,contraindication,0,1,0
DB00704,2494,Naltrexone,DrugBank,substance-related disorder,MONDO,contraindication,0,1,0
DB00704,44331_16408_19858_18612_16410_15792_16409,Naltrexone,DrugBank,congenital hypothyroidism,MONDO_grouped,contraindication,0,1,0
DB00704,4979,Naltrexone,DrugBank,asthma,MONDO,contraindication,0,1,0
DB00704,5002,Naltrexone,DrugBank,chronic obstructive pulmonary disease,MONDO,contraindication,0,1,0
DB00704,5027,Naltrexone,DrugBank,epilepsy,MONDO,contraindication,0,1,0
DB00704,5379,Naltrexone,DrugBank,neurotic disorder,MONDO,contraindication,0,1,0
DB00704,5420_16412_15777,Naltrexone,DrugBank,hypothyroidism,MONDO_grouped,contraindication,0,1,0
DB00704,5468,Naltrexone,DrugBank,hypotensive disorder,MONDO,contraindication,0,1,0
DB00704,5530,Naltrexone,DrugBank,opiate dependence,MONDO,contraindication,0,1,0
DB00704,5531,Naltrexone,DrugBank,morphine dependence,MONDO,contraindication,0,1,0
DB00704,6730,Naltrexone,DrugBank,drug psychosis,MONDO,contraindication,0,1,0
DB00704,7079_2491_4938_2046_5367_5689_4456_5186,Naltrexone,DrugBank,substance abuse/dependence,MONDO_grouped,indication | contraindication,1,1,0
DB00704,8187_2050_5618_5451_5371_100081_5383_1942_1098_3265_11924_12384,Naltrexone,DrugBank,anxiety disorder,MONDO_grouped,contraindication,0,1,0
DB00704,9410,Naltrexone,DrugBank,Addison disease,MONDO,contraindication,0,1,0
DB00704,9718,Naltrexone,DrugBank,myxedema,MONDO,contraindication,0,1,0
DB00712,1200_1134_15512_5080_100078,Flurbiprofen,DrugBank,hypertension,MONDO_grouped,contraindication,0,1,0
DB00712,19050_4781_44348_44349,Flurbiprofen,DrugBank,hemoglobinopathy,MONDO_grouped,contraindication,0,1,0
DB00712,5044,Flurbiprofen,DrugBank,hypertensive disorder,MONDO,contraindication,0,1,0
DB00712,5068,Flurbiprofen,DrugBank,myocardial infarction (disease),MONDO,contraindication,0,1,0
DB00712,5178_6629_5416_6630_6631_6632,Flurbiprofen,DrugBank,osteoarthritis,MONDO_grouped,indication,1,0,0
DB00712,5240,Flurbiprofen,DrugBank,kidney disease,MONDO,contraindication,0,1,0
DB00712,5267,Flurbiprofen,DrugBank,heart disease,MONDO,contraindication,0,1,0
DB00712,6652_3678_1090_3672_3673_3676_3677_3679_6803,Flurbiprofen,DrugBank,myocardial infarction,MONDO_grouped,contraindication,0,1,0
DB00712,6716,Flurbiprofen,DrugBank,coronary thrombosis,MONDO,contraindication,0,1,0
DB00712,6816,Flurbiprofen,DrugBank,arthropathy,MONDO,indication,1,0,0
DB00712,7079_2491_4938_2046_5367_5689_4456_5186,Flurbiprofen,DrugBank,substance abuse/dependence,MONDO_grouped,contraindication,0,1,0
DB00712,8143_7704_11923_12893_12894_12568,Flurbiprofen,DrugBank,osteoarthritis susceptibility,MONDO_grouped,indication,1,0,0
DB00712,8383,Flurbiprofen,DrugBank,rheumatoid arthritis,MONDO,indication,1,0,0
DB00714,100316_12738_14550_14548_13279_12737_13062_12736_11377_32915_13370_13367_13372_2442_32756,Apomorphine,DrugBank,long QT syndrome,MONDO_grouped,contraindication,0,1,0
DB00714,10482,Apomorphine,DrugBank,X-linked parkinsonism-spasticity syndrome,MONDO,indication,1,0,0
DB00714,10709,Apomorphine,DrugBank,early-onset parkinsonism-intellectual disability syndrome,MONDO,indication,1,0,0
DB00714,11057,Apomorphine,DrugBank,cerebrovascular disorder,MONDO,contraindication,0,1,0
DB00714,11479,Apomorphine,DrugBank,postural orthostatic tachycardia syndrome,MONDO,contraindication,0,1,0
DB00714,11764_11658_13625_8199_14604_11613_14233_11562_8200_14796_17279_5180_6966_828_10796_10360_11737_13167,Apomorphine,DrugBank,Parkinson disease,MONDO_grouped,indication,1,0,0
DB00714,1265,Apomorphine,DrugBank,schizophreniform disorder,MONDO,contraindication,0,1,0
DB00714,14231,Apomorphine,DrugBank,juvenile onset Parkinson disease 19A,MONDO,indication,1,0,0
DB00714,17636,Apomorphine,DrugBank,hemiparkinsonism-hemiatrophy syndrome,MONDO,indication,1,0,0
DB00714,18321,Apomorphine,DrugBank,atypical juvenile parkinsonism,MONDO,indication,1,0,0
DB00714,18466,Apomorphine,DrugBank,hereditary late onset Parkinson disease,MONDO,indication,1,0,0
DB00714,19171,Apomorphine,DrugBank,familial long QT syndrome,MONDO,contraindication,0,1,0
DB00714,20751_5469_15914_21272,Apomorphine,DrugBank,orthostatic hypotension,MONDO_grouped,contraindication,0,1,0
DB00714,3019,Apomorphine,DrugBank,potassium deficiency disease,MONDO,contraindication,0,1,0
DB00714,5010,Apomorphine,DrugBank,coronary artery disease,MONDO,contraindication,0,1,0
DB00714,5084,Apomorphine,DrugBank,mental disorder,MONDO,contraindication,0,1,0
DB00714,5478,Apomorphine,DrugBank,torsades de pointes,MONDO,contraindication,0,1,0
DB00714,5487,Apomorphine,DrugBank,schizoaffective disorder,MONDO,contraindication,0,1,0
DB00714,6732,Apomorphine,DrugBank,drug-induced dyskinesia,MONDO,contraindication,0,1,0
DB00714,7079_2491_4938_2046_5367_5689_4456_5186,Apomorphine,DrugBank,substance abuse/dependence,MONDO_grouped,contraindication,0,1,0
DB00714,9830,Apomorphine,DrugBank,parkinsonian-pyramidal syndrome,MONDO,indication,1,0,0
DB00715,10356,Paroxetine,DrugBank,nephrogenic syndrome of inappropriate antidiuresis,MONDO,contraindication,0,1,0
DB00715,12048,Paroxetine,DrugBank,endogenous depression,MONDO,indication,1,0,0
DB00715,1442,Paroxetine,DrugBank,dysthymic disorder,MONDO,indication,1,0,0
DB00715,2009_12050_12100,Paroxetine,DrugBank,major depressive disorder,MONDO_grouped,indication,1,0,0
DB00715,3699,Paroxetine,DrugBank,phobic disorder,MONDO,indication,1,0,0
DB00715,4985_693_24613_1866,Paroxetine,DrugBank,bipolar disorder,MONDO_grouped,contraindication | off-label use,0,1,1
DB00715,5027,Paroxetine,DrugBank,epilepsy,MONDO,contraindication,0,1,0
DB00715,5263,Paroxetine,DrugBank,unipolar depression,MONDO,indication,1,0,0
DB00715,5379,Paroxetine,DrugBank,neurotic disorder,MONDO,indication,1,0,0
DB00715,7440_10648_12685_694_12881_12319_12642_12686_12877_12882,Paroxetine,DrugBank,major affective disorder,MONDO_grouped,contraindication,0,1,0
DB00715,8114_1158,Paroxetine,DrugBank,obsessive-compulsive disorder,MONDO_grouped,indication,1,0,0
DB00715,8187_2050_5618_5451_5371_100081_5383_1942_1098_3265_11924_12384,Paroxetine,DrugBank,anxiety disorder,MONDO_grouped,indication,1,0,0
DB00717,10888,Norethisterone,DrugBank,endometriosis of uterus,MONDO,indication,1,0,0
DB00717,11057,Norethisterone,DrugBank,cerebrovascular disorder,MONDO,contraindication,0,1,0
DB00717,11122,Norethisterone,DrugBank,obesity disorder,MONDO,contraindication,0,1,0
DB00717,11962,Norethisterone,DrugBank,endometrial cancer,MONDO,contraindication,0,1,0
DB00717,1200_1134_15512_5080_100078,Norethisterone,DrugBank,hypertension,MONDO_grouped,contraindication,0,1,0
DB00717,12819,Norethisterone,DrugBank,diabetic ketoacidosis,MONDO,contraindication,0,1,0
DB00717,1336,Norethisterone,DrugBank,familial hyperlipidemia,MONDO,contraindication,0,1,0
DB00717,1442,Norethisterone,DrugBank,dysthymic disorder,MONDO,contraindication,0,1,0
DB00717,1566,Norethisterone,DrugBank,hypercalcemia disease,MONDO,contraindication,0,1,0
DB00717,1567,Norethisterone,DrugBank,nephrocalcinosis,MONDO,contraindication,0,1,0
DB00717,1572,Norethisterone,DrugBank,leiomyoma,MONDO,contraindication,0,1,0
DB00717,16093,Norethisterone,DrugBank,borderline epithelial tumor of ovary,MONDO,contraindication,0,1,0
DB00717,16096,Norethisterone,DrugBank,malignant non-dysgerminomatous germ cell tumor of ovary,MONDO,contraindication,0,1,0
DB00717,16248,Norethisterone,DrugBank,familial ovarian cancer,MONDO,contraindication,0,1,0
DB00717,16249,Norethisterone,DrugBank,hereditary site-specific ovarian cancer syndrome,MONDO,contraindication,0,1,0
DB00717,17327,Norethisterone,DrugBank,primary non-gestational choriocarcinoma of ovary,MONDO,contraindication,0,1,0
DB00717,18171,Norethisterone,DrugBank,malignant germ cell tumor of ovary,MONDO,contraindication,0,1,0
DB00717,18172,Norethisterone,DrugBank,malignant sex cord stromal tumor of ovary,MONDO,contraindication,0,1,0
DB00717,18369,Norethisterone,DrugBank,immature ovarian teratoma,MONDO,contraindication,0,1,0
DB00717,19050_4781_44348_44349,Norethisterone,DrugBank,hemoglobinopathy,MONDO_grouped,contraindication,0,1,0
DB00717,19142,Norethisterone,DrugBank,inherited porphyria,MONDO,contraindication,0,1,0
DB00717,19182,Norethisterone,DrugBank,monogenic obesity,MONDO,contraindication,0,1,0
DB00717,19725,Norethisterone,DrugBank,pediatric systemic lupus erythematosus,MONDO,contraindication,0,1,0
DB00717,20538,Norethisterone,DrugBank,malignant dysgerminomatous germ cell tumor of ovary,MONDO,contraindication,0,1,0
DB00717,20541,Norethisterone,DrugBank,maligant granulosa cell tumor of ovary,MONDO,contraindication,0,1,0
DB00717,20542,Norethisterone,DrugBank,malignant Sertoli-Leydig cell tumor of ovary,MONDO,contraindication,0,1,0
DB00717,20543,Norethisterone,DrugBank,"theca steroid-producing cell malignant tumor of ovary, not further specified",MONDO,contraindication,0,1,0
DB00717,20671,Norethisterone,DrugBank,obsolete susceptibility to ischemic stroke,MONDO,contraindication,0,1,0
DB00717,21187_11237_11470,Norethisterone,DrugBank,hyperlipidemia,MONDO_grouped,contraindication,0,1,0
DB00717,21251,Norethisterone,DrugBank,endometrium neoplasm,MONDO,contraindication,0,1,0
DB00717,2303_6948_6951_2089_41093_1630_1633_2088,Norethisterone,DrugBank,retinal artery occlusion,MONDO_grouped,contraindication,0,1,0
DB00717,2319,Norethisterone,DrugBank,phosphorus metabolism disease,MONDO,contraindication,0,1,0
DB00717,2447,Norethisterone,DrugBank,endometrial carcinoma (disease),MONDO,contraindication,0,1,0
DB00717,2679,Norethisterone,DrugBank,cerebral infarction,MONDO,contraindication,0,1,0
DB00717,2691,Norethisterone,DrugBank,liver cancer,MONDO,contraindication,0,1,0
DB00717,2752,Norethisterone,DrugBank,ovarian adenocarcinoma,MONDO,contraindication,0,1,0
DB00717,2974,Norethisterone,DrugBank,cervical cancer,MONDO,contraindication,0,1,0
DB00717,3582,Norethisterone,DrugBank,hereditary breast ovarian cancer syndrome,MONDO,contraindication,0,1,0
DB00717,3792,Norethisterone,DrugBank,ovarian carcinosarcoma,MONDO,contraindication,0,1,0
DB00717,3795,Norethisterone,DrugBank,ovarian small cell carcinoma,MONDO,contraindication,0,1,0
DB00717,44331_16408_19858_18612_16410_15792_16409,Norethisterone,DrugBank,congenital hypothyroidism,MONDO_grouped,contraindication,0,1,0
DB00717,4765,Norethisterone,DrugBank,intrinsic asthma,MONDO,contraindication,0,1,0
DB00717,4784,Norethisterone,DrugBank,allergic asthma,MONDO,contraindication,0,1,0
DB00717,4979,Norethisterone,DrugBank,asthma,MONDO,contraindication,0,1,0
DB00717,5010,Norethisterone,DrugBank,coronary artery disease,MONDO,contraindication,0,1,0
DB00717,5015,Norethisterone,DrugBank,diabetes mellitus (disease),MONDO,contraindication,0,1,0
DB00717,5027,Norethisterone,DrugBank,epilepsy,MONDO,contraindication,0,1,0
DB00717,5044,Norethisterone,DrugBank,hypertensive disorder,MONDO,contraindication,0,1,0
DB00717,5068,Norethisterone,DrugBank,myocardial infarction (disease),MONDO,contraindication,0,1,0
DB00717,5098,Norethisterone,DrugBank,stroke disorder,MONDO,contraindication,0,1,0
DB00717,5133,Norethisterone,DrugBank,endometriosis (disease),MONDO,indication,1,0,0
DB00717,5240,Norethisterone,DrugBank,kidney disease,MONDO,contraindication,0,1,0
DB00717,5277,Norethisterone,DrugBank,migraine disorder,MONDO,contraindication,0,1,0
DB00717,5279,Norethisterone,DrugBank,pulmonary embolism (disease),MONDO,contraindication,0,1,0
DB00717,5298,Norethisterone,DrugBank,osteoporosis,MONDO,indication,1,0,0
DB00717,5379,Norethisterone,DrugBank,neurotic disorder,MONDO,contraindication,0,1,0
DB00717,5420_16412_15777,Norethisterone,DrugBank,hypothyroidism,MONDO_grouped,contraindication,0,1,0
DB00717,5601,Norethisterone,DrugBank,ovarian mucinous adenocarcinoma,MONDO,contraindication,0,1,0
DB00717,5744,Norethisterone,DrugBank,yolk sac tumor,MONDO,contraindication,0,1,0
DB00717,6003,Norethisterone,DrugBank,uterine corpus cancer,MONDO,contraindication,0,1,0
DB00717,6045,Norethisterone,DrugBank,ovarian clear cell adenocarcinoma,MONDO,contraindication,0,1,0
DB00717,6335,Norethisterone,DrugBank,ovarian endometrioid adenocarcinoma,MONDO,contraindication,0,1,0
DB00717,6652_3678_1090_3672_3673_3676_3677_3679_6803,Norethisterone,DrugBank,myocardial infarction,MONDO_grouped,contraindication,0,1,0
DB00717,6716,Norethisterone,DrugBank,coronary thrombosis,MONDO,contraindication,0,1,0
DB00717,7256_18902_16216_3243,Norethisterone,DrugBank,hepatocellular carcinoma,MONDO_grouped,contraindication,0,1,0
DB00717,7886,Norethisterone,DrugBank,uterine corpus leiomyoma,MONDO,contraindication,0,1,0
DB00717,7915,Norethisterone,DrugBank,systemic lupus erythematosus (disease),MONDO,contraindication,0,1,0
DB00717,8159,Norethisterone,DrugBank,postmenopausal osteoporosis,MONDO,indication,1,0,0
DB00717,8170,Norethisterone,DrugBank,ovarian cancer,MONDO,contraindication,0,1,0
DB00717,8187_2050_5618_5451_5371_100081_5383_1942_1098_3265_11924_12384,Norethisterone,DrugBank,anxiety disorder,MONDO_grouped,contraindication,0,1,0
DB00717,8487,Norethisterone,DrugBank,polycystic ovary syndrome,MONDO,off-label use,0,0,1
DB00717,9718,Norethisterone,DrugBank,myxedema,MONDO,contraindication,0,1,0
DB00719,10138,Azatadine,DrugBank,thyrotoxicosis,MONDO,contraindication,0,1,0
DB00719,10811,Azatadine,DrugBank,benign prostatic hyperplasia (disease),MONDO,contraindication,0,1,0
DB00719,11786_5324_24332,Azatadine,DrugBank,allergic rhinitis,MONDO_grouped,indication,1,0,0
DB00719,1200_1134_15512_5080_100078,Azatadine,DrugBank,hypertension,MONDO_grouped,contraindication,0,1,0
DB00719,12819,Azatadine,DrugBank,diabetic ketoacidosis,MONDO,contraindication,0,1,0
DB00719,21661,Azatadine,DrugBank,coronary atherosclerosis,MONDO,contraindication,0,1,0
DB00719,2277,Azatadine,DrugBank,arteriosclerosis disorder,MONDO,contraindication,0,1,0
DB00719,4425,Azatadine,DrugBank,hyperthyroidism,MONDO,contraindication,0,1,0
DB00719,5010,Azatadine,DrugBank,coronary artery disease,MONDO,contraindication,0,1,0
DB00719,5015,Azatadine,DrugBank,diabetes mellitus (disease),MONDO,contraindication,0,1,0
DB00719,5044,Azatadine,DrugBank,hypertensive disorder,MONDO,contraindication,0,1,0
DB00719,5311,Azatadine,DrugBank,atherosclerosis,MONDO,contraindication,0,1,0
DB00719,5364,Azatadine,DrugBank,Graves disease,MONDO,contraindication,0,1,0
DB00719,6004,Azatadine,DrugBank,vasomotor rhinitis,MONDO,indication,1,0,0
DB00721,100316_12738_14550_14548_13279_12737_13062_12736_11377_32915_13370_13367_13372_2442_32756,Procaine,DrugBank,long QT syndrome,MONDO_grouped,contraindication,0,1,0
DB00721,10120_8555_14837_8556_30867_14536_12775_10743_2049_4680,Procaine,DrugBank,thrombocytopenia,MONDO_grouped,contraindication,0,1,0
DB00721,1475,Procaine,DrugBank,neutropenia,MONDO,contraindication,0,1,0
DB00721,15134,Procaine,DrugBank,constitutional neutropenia,MONDO,contraindication,0,1,0
DB00721,15270,Procaine,DrugBank,butyrylcholinesterase deficiency,MONDO,contraindication,0,1,0
DB00721,1609,Procaine,DrugBank,agranulocytosis,MONDO,contraindication,0,1,0
DB00721,19171,Procaine,DrugBank,familial long QT syndrome,MONDO,contraindication,0,1,0
DB00721,19725,Procaine,DrugBank,pediatric systemic lupus erythematosus,MONDO,contraindication,0,1,0
DB00721,20803,Procaine,DrugBank,obsolete bundle branch block,MONDO,contraindication,0,1,0
DB00721,3019,Procaine,DrugBank,potassium deficiency disease,MONDO,contraindication,0,1,0
DB00721,5240,Procaine,DrugBank,kidney disease,MONDO,contraindication,0,1,0
DB00721,5267,Procaine,DrugBank,heart disease,MONDO,contraindication,0,1,0
DB00721,5468,Procaine,DrugBank,hypotensive disorder,MONDO,contraindication,0,1,0
DB00721,5478,Procaine,DrugBank,torsades de pointes,MONDO,contraindication,0,1,0
DB00721,7240_7701_11474_19490,Procaine,DrugBank,progressive familial heart block,MONDO_grouped,contraindication,0,1,0
DB00721,7915,Procaine,DrugBank,systemic lupus erythematosus (disease),MONDO,contraindication,0,1,0
DB00721,8090,Procaine,DrugBank,cyclic hematopoiesis,MONDO,contraindication,0,1,0
DB00721,8742_18542_28226,Procaine,DrugBank,severe congenital neutropenia,MONDO_grouped,contraindication,0,1,0
DB00722,10356,Lisinopril,DrugBank,nephrogenic syndrome of inappropriate antidiuresis,MONDO,contraindication,0,1,0
DB00722,11986_4982_5003_6515_3232,Lisinopril,DrugBank,pancreatitis,MONDO_grouped,contraindication,0,1,0
DB00722,1200_1134_15512_5080_100078,Lisinopril,DrugBank,hypertension,MONDO_grouped,indication,1,0,0
DB00722,12526_15053_19623_15054,Lisinopril,DrugBank,hereditary angioedema,MONDO_grouped,contraindication,0,1,0
DB00722,12819,Lisinopril,DrugBank,diabetic ketoacidosis,MONDO,contraindication,0,1,0
DB00722,13412_13200_12112_7268_11843_13474_13475_13477_10946_12799_8647_12804_13455_14883_13852_13197_7267_13195_12111_13369_7266_13476_5045,Lisinopril,DrugBank,hypertrophic cardiomyopathy,MONDO_grouped,contraindication,0,1,0
DB00722,1475,Lisinopril,DrugBank,neutropenia,MONDO,contraindication,0,1,0
DB00722,1548,Lisinopril,DrugBank,hepatic coma,MONDO,contraindication,0,1,0
DB00722,1566,Lisinopril,DrugBank,hypercalcemia disease,MONDO,contraindication,0,1,0
DB00722,1567,Lisinopril,DrugBank,nephrocalcinosis,MONDO,contraindication,0,1,0
DB00722,1609,Lisinopril,DrugBank,agranulocytosis,MONDO,contraindication,0,1,0
DB00722,1687,Lisinopril,DrugBank,diabetic cataract,MONDO,off-label use,0,0,1
DB00722,1711,Lisinopril,DrugBank,hepatic encephalopathy,MONDO,contraindication,0,1,0
DB00722,19050_4781_44348_44349,Lisinopril,DrugBank,hemoglobinopathy,MONDO_grouped,indication,1,0,0
DB00722,19725,Lisinopril,DrugBank,pediatric systemic lupus erythematosus,MONDO,contraindication,0,1,0
DB00722,2144,Lisinopril,DrugBank,obsolete hyperuricemia (disease),MONDO,contraindication,0,1,0
DB00722,2319,Lisinopril,DrugBank,phosphorus metabolism disease,MONDO,contraindication,0,1,0
DB00722,24570_7767_6964_1530_1741_10837_16166_12406_21132,Lisinopril,DrugBank,hyperparathyroidism,MONDO_grouped,contraindication,0,1,0
DB00722,3019,Lisinopril,DrugBank,potassium deficiency disease,MONDO,contraindication,0,1,0
DB00722,4981,Lisinopril,DrugBank,atrial fibrillation (disease),MONDO,off-label use,0,0,1
DB00722,5015,Lisinopril,DrugBank,diabetes mellitus (disease),MONDO,contraindication,0,1,0
DB00722,5016,Lisinopril,DrugBank,diabetic nephropathy,MONDO,off-label use,0,0,1
DB00722,5044,Lisinopril,DrugBank,hypertensive disorder,MONDO,indication,1,0,0
DB00722,5068,Lisinopril,DrugBank,myocardial infarction (disease),MONDO,indication,1,0,0
DB00722,5240,Lisinopril,DrugBank,kidney disease,MONDO,contraindication,0,1,0
DB00722,5266,Lisinopril,DrugBank,diabetic retinopathy,MONDO,off-label use,0,0,1
DB00722,5393,Lisinopril,DrugBank,gout,MONDO,contraindication,0,1,0
DB00722,5468,Lisinopril,DrugBank,hypotensive disorder,MONDO,contraindication,0,1,0
DB00722,5890,Lisinopril,DrugBank,osteitis fibrosa,MONDO,contraindication,0,1,0
DB00722,6652_3678_1090_3672_3673_3676_3677_3679_6803,Lisinopril,DrugBank,myocardial infarction,MONDO_grouped,indication,1,0,0
DB00722,6716,Lisinopril,DrugBank,coronary thrombosis,MONDO,indication,1,0,0
DB00722,6727,Lisinopril,DrugBank,diastolic heart failure,MONDO,off-label use,0,0,1
DB00722,7915,Lisinopril,DrugBank,systemic lupus erythematosus (disease),MONDO,contraindication,0,1,0
DB00723,5468,Methoxamine,DrugBank,hypotensive disorder,MONDO,indication,1,0,0
DB00723,5477,Methoxamine,DrugBank,ventricular tachycardia,MONDO,indication,1,0,0
DB00725,10138,Homatropine methylbromide,DrugBank,thyrotoxicosis,MONDO,contraindication,0,1,0
DB00725,10264,Homatropine methylbromide,DrugBank,X-linked adrenal hypoplasia congenita,MONDO,contraindication,0,1,0
DB00725,10811,Homatropine methylbromide,DrugBank,benign prostatic hyperplasia (disease),MONDO,contraindication,0,1,0
