drugId,targetId,drugName,drugSource,targetName,targetSource,display_relations,target,enzyme,transporter,carrier
DB01079,3360,Tegaserod,DrugBank,HTR4,NCBI,target,1,0,0,0
DB01081,4985,Diphenoxylate,DrugBank,OPRD1,NCBI,target,1,0,0,0
DB01081,4988,Diphenoxylate,DrugBank,OPRM1,NCBI,target,1,0,0,0
DB01083,2194,Orlistat,DrugBank,FASN,NCBI,target,1,0,0,0
DB01087,4835,Primaquine,DrugBank,NQO2,NCBI,target,1,0,0,0
DB01088,11251,Iloprost,DrugBank,PTGDR2,NCBI,target,1,0,0,0
DB01088,5141,Iloprost,DrugBank,PDE4A,NCBI,target,1,0,0,0
DB01088,5142,Iloprost,DrugBank,PDE4B,NCBI,target,1,0,0,0
DB01088,5144,Iloprost,DrugBank,PDE4D,NCBI,target,1,0,0,0
DB01088,5327,Iloprost,DrugBank,PLAT,NCBI,target,1,0,0,0
DB01095,3066,Fluvastatin,DrugBank,HDAC2,NCBI,target,1,0,0,0
DB01095,3156,Fluvastatin,DrugBank,HMGCR,NCBI,target,1,0,0,0
DB01097,196,Leflunomide,DrugBank,AHR,NCBI,target,1,0,0,0
DB01098,3156,Rosuvastatin,DrugBank,HMGCR,NCBI,target,1,0,0,0
DB01100,1813,Pimozide,DrugBank,DRD2,NCBI,target,1,0,0,0
DB01100,1814,Pimozide,DrugBank,DRD3,NCBI,target,1,0,0,0
DB01100,3757,Pimozide,DrugBank,KCNH2,NCBI,target,1,0,0,0
DB01100,801,Pimozide,DrugBank,CALM1,NCBI,target,1,0,0,0
DB01101,7298,Capecitabine,DrugBank,TYMS,NCBI,target,1,0,0,0
DB01104,10280,Sertraline,DrugBank,SIGMAR1,NCBI,target,1,0,0,0
DB01104,6530,Sertraline,DrugBank,SLC6A2,NCBI,target,1,0,0,0
DB01104,6531,Sertraline,DrugBank,SLC6A3,NCBI,target,1,0,0,0
DB01104,6532,Sertraline,DrugBank,SLC6A4,NCBI,target,1,0,0,0
DB01105,6530,Sibutramine,DrugBank,SLC6A2,NCBI,target,1,0,0,0
DB01105,6531,Sibutramine,DrugBank,SLC6A3,NCBI,target,1,0,0,0
DB01105,6532,Sibutramine,DrugBank,SLC6A4,NCBI,target,1,0,0,0
DB01107,2554,Methyprylon,DrugBank,GABRA1,NCBI,target,1,0,0,0
DB01107,2555,Methyprylon,DrugBank,GABRA2,NCBI,target,1,0,0,0
DB01107,2556,Methyprylon,DrugBank,GABRA3,NCBI,target,1,0,0,0
DB01107,2557,Methyprylon,DrugBank,GABRA4,NCBI,target,1,0,0,0
DB01107,2558,Methyprylon,DrugBank,GABRA5,NCBI,target,1,0,0,0
DB01107,2559,Methyprylon,DrugBank,GABRA6,NCBI,target,1,0,0,0
DB01107,2560,Methyprylon,DrugBank,GABRB1,NCBI,target,1,0,0,0
DB01107,2561,Methyprylon,DrugBank,GABRB2,NCBI,target,1,0,0,0
DB01107,2562,Methyprylon,DrugBank,GABRB3,NCBI,target,1,0,0,0
DB01107,2563,Methyprylon,DrugBank,GABRD,NCBI,target,1,0,0,0
DB01107,2565,Methyprylon,DrugBank,GABRG1,NCBI,target,1,0,0,0
DB01107,2566,Methyprylon,DrugBank,GABRG2,NCBI,target,1,0,0,0
DB01107,2567,Methyprylon,DrugBank,GABRG3,NCBI,target,1,0,0,0
DB01107,2568,Methyprylon,DrugBank,GABRP,NCBI,target,1,0,0,0
DB01107,55879,Methyprylon,DrugBank,GABRQ,NCBI,target,1,0,0,0
DB01109,2247,Heparin,DrugBank,FGF2,NCBI,target,1,0,0,0
DB01109,2260,Heparin,DrugBank,FGFR1,NCBI,target,1,0,0,0
DB01109,2263,Heparin,DrugBank,FGFR2,NCBI,target,1,0,0,0
DB01109,462,Heparin,DrugBank,SERPINC1,NCBI,target,1,0,0,0
DB01113,10846,Papaverine,DrugBank,PDE10A,NCBI,target,1,0,0,0
DB01113,5142,Papaverine,DrugBank,PDE4B,NCBI,target,1,0,0,0
DB01114,3269,Chlorpheniramine,DrugBank,HRH1,NCBI,target,1,0,0,0
DB01114,6530,Chlorpheniramine,DrugBank,SLC6A2,NCBI,target,1,0,0,0
DB01114,6531,Chlorpheniramine,DrugBank,SLC6A3,NCBI,target,1,0,0,0
DB01114,6532,Chlorpheniramine,DrugBank,SLC6A4,NCBI,target,1,0,0,0
DB01115,3752,Nifedipine,DrugBank,KCND3,NCBI,target,1,0,0,0
DB01115,775,Nifedipine,DrugBank,CACNA1C,NCBI,target,1,0,0,0
DB01115,776,Nifedipine,DrugBank,CACNA1D,NCBI,target,1,0,0,0
DB01115,779,Nifedipine,DrugBank,CACNA1S,NCBI,target,1,0,0,0
DB01115,783,Nifedipine,DrugBank,CACNB2,NCBI,target,1,0,0,0
DB01115,801,Nifedipine,DrugBank,CALM1,NCBI,target,1,0,0,0
DB01115,8856,Nifedipine,DrugBank,NR1I2,NCBI,target,1,0,0,0
DB01115,8912,Nifedipine,DrugBank,CACNA1H,NCBI,target,1,0,0,0
DB01118,153,Amiodarone,DrugBank,ADRB1,NCBI,target,1,0,0,0
DB01118,154,Amiodarone,DrugBank,ADRB2,NCBI,target,1,0,0,0
DB01118,155,Amiodarone,DrugBank,ADRB3,NCBI,target,1,0,0,0
DB01118,3757,Amiodarone,DrugBank,KCNH2,NCBI,target,1,0,0,0
DB01118,5465,Amiodarone,DrugBank,PPARA,NCBI,target,1,0,0,0
DB01118,5468,Amiodarone,DrugBank,PPARG,NCBI,target,1,0,0,0
DB01118,775,Amiodarone,DrugBank,CACNA1C,NCBI,target,1,0,0,0
DB01118,776,Amiodarone,DrugBank,CACNA1D,NCBI,target,1,0,0,0
DB01118,779,Amiodarone,DrugBank,CACNA1S,NCBI,target,1,0,0,0
DB01118,783,Amiodarone,DrugBank,CACNB2,NCBI,target,1,0,0,0
DB01118,785,Amiodarone,DrugBank,CACNB4,NCBI,target,1,0,0,0
DB01119,3767,Diazoxide,DrugBank,KCNJ11,NCBI,target,1,0,0,0
DB01119,476,Diazoxide,DrugBank,ATP1A1,NCBI,target,1,0,0,0
DB01119,760,Diazoxide,DrugBank,CA2,NCBI,target,1,0,0,0
DB01120,6833,Gliclazide,DrugBank,ABCC8,NCBI,target,1,0,0,0
DB01120,7422,Gliclazide,DrugBank,VEGFA,NCBI,target,1,0,0,0
DB01121,6323,Phenacemide,DrugBank,SCN1A,NCBI,target,1,0,0,0
DB01124,6833,Tolbutamide,DrugBank,ABCC8,NCBI,target,1,0,0,0
DB01126,6715,Dutasteride,DrugBank,SRD5A1,NCBI,target,1,0,0,0
DB01126,6716,Dutasteride,DrugBank,SRD5A2,NCBI,target,1,0,0,0
DB01132,4129,Pioglitazone,DrugBank,MAOB,NCBI,target,1,0,0,0
DB01132,5468,Pioglitazone,DrugBank,PPARG,NCBI,target,1,0,0,0
DB01136,146,Carvedilol,DrugBank,ADRA1D,NCBI,target,1,0,0,0
DB01136,147,Carvedilol,DrugBank,ADRA1B,NCBI,target,1,0,0,0
DB01136,148,Carvedilol,DrugBank,ADRA1A,NCBI,target,1,0,0,0
DB01136,150,Carvedilol,DrugBank,ADRA2A,NCBI,target,1,0,0,0
DB01136,152,Carvedilol,DrugBank,ADRA2C,NCBI,target,1,0,0,0
DB01136,153,Carvedilol,DrugBank,ADRB1,NCBI,target,1,0,0,0
DB01136,154,Carvedilol,DrugBank,ADRB2,NCBI,target,1,0,0,0
DB01136,3091,Carvedilol,DrugBank,HIF1A,NCBI,target,1,0,0,0
DB01136,3757,Carvedilol,DrugBank,KCNH2,NCBI,target,1,0,0,0
DB01136,3759,Carvedilol,DrugBank,KCNJ2,NCBI,target,1,0,0,0
DB01136,4879,Carvedilol,DrugBank,NPPB,NCBI,target,1,0,0,0
DB01136,6401,Carvedilol,DrugBank,SELE,NCBI,target,1,0,0,0
DB01136,7422,Carvedilol,DrugBank,VEGFA,NCBI,target,1,0,0,0
DB01142,1128,Doxepin,DrugBank,CHRM1,NCBI,target,1,0,0,0
DB01142,1129,Doxepin,DrugBank,CHRM2,NCBI,target,1,0,0,0
DB01142,1131,Doxepin,DrugBank,CHRM3,NCBI,target,1,0,0,0
DB01142,1132,Doxepin,DrugBank,CHRM4,NCBI,target,1,0,0,0
DB01142,1133,Doxepin,DrugBank,CHRM5,NCBI,target,1,0,0,0
DB01142,146,Doxepin,DrugBank,ADRA1D,NCBI,target,1,0,0,0
DB01142,147,Doxepin,DrugBank,ADRA1B,NCBI,target,1,0,0,0
DB01142,148,Doxepin,DrugBank,ADRA1A,NCBI,target,1,0,0,0
DB01142,3269,Doxepin,DrugBank,HRH1,NCBI,target,1,0,0,0
DB01142,3350,Doxepin,DrugBank,HTR1A,NCBI,target,1,0,0,0
DB01142,3356,Doxepin,DrugBank,HTR2A,NCBI,target,1,0,0,0
DB01142,3358,Doxepin,DrugBank,HTR2C,NCBI,target,1,0,0,0
DB01142,3362,Doxepin,DrugBank,HTR6,NCBI,target,1,0,0,0
DB01142,3757,Doxepin,DrugBank,KCNH2,NCBI,target,1,0,0,0
DB01142,6530,Doxepin,DrugBank,SLC6A2,NCBI,target,1,0,0,0
DB01142,6532,Doxepin,DrugBank,SLC6A4,NCBI,target,1,0,0,0
DB01144,760,Diclofenamide,DrugBank,CA2,NCBI,target,1,0,0,0
DB01146,3269,Diphenylpyraline,DrugBank,HRH1,NCBI,target,1,0,0,0
DB01146,6531,Diphenylpyraline,DrugBank,SLC6A3,NCBI,target,1,0,0,0
DB01149,147,Nefazodone,DrugBank,ADRA1B,NCBI,target,1,0,0,0
DB01149,148,Nefazodone,DrugBank,ADRA1A,NCBI,target,1,0,0,0
DB01149,150,Nefazodone,DrugBank,ADRA2A,NCBI,target,1,0,0,0
DB01149,3350,Nefazodone,DrugBank,HTR1A,NCBI,target,1,0,0,0
DB01149,3356,Nefazodone,DrugBank,HTR2A,NCBI,target,1,0,0,0
DB01149,3358,Nefazodone,DrugBank,HTR2C,NCBI,target,1,0,0,0
DB01149,3757,Nefazodone,DrugBank,KCNH2,NCBI,target,1,0,0,0
DB01149,6530,Nefazodone,DrugBank,SLC6A2,NCBI,target,1,0,0,0
DB01149,6531,Nefazodone,DrugBank,SLC6A3,NCBI,target,1,0,0,0
DB01149,6532,Nefazodone,DrugBank,SLC6A4,NCBI,target,1,0,0,0
DB01151,1128,Desipramine,DrugBank,CHRM1,NCBI,target,1,0,0,0
DB01151,1129,Desipramine,DrugBank,CHRM2,NCBI,target,1,0,0,0
DB01151,1131,Desipramine,DrugBank,CHRM3,NCBI,target,1,0,0,0
DB01151,1132,Desipramine,DrugBank,CHRM4,NCBI,target,1,0,0,0
DB01151,1133,Desipramine,DrugBank,CHRM5,NCBI,target,1,0,0,0
DB01151,146,Desipramine,DrugBank,ADRA1D,NCBI,target,1,0,0,0
DB01151,147,Desipramine,DrugBank,ADRA1B,NCBI,target,1,0,0,0
DB01151,148,Desipramine,DrugBank,ADRA1A,NCBI,target,1,0,0,0
DB01151,150,Desipramine,DrugBank,ADRA2A,NCBI,target,1,0,0,0
DB01151,152,Desipramine,DrugBank,ADRA2C,NCBI,target,1,0,0,0
DB01151,153,Desipramine,DrugBank,ADRB1,NCBI,target,1,0,0,0
DB01151,154,Desipramine,DrugBank,ADRB2,NCBI,target,1,0,0,0
DB01151,1813,Desipramine,DrugBank,DRD2,NCBI,target,1,0,0,0
DB01151,3269,Desipramine,DrugBank,HRH1,NCBI,target,1,0,0,0
DB01151,3350,Desipramine,DrugBank,HTR1A,NCBI,target,1,0,0,0
DB01151,3356,Desipramine,DrugBank,HTR2A,NCBI,target,1,0,0,0
DB01151,3358,Desipramine,DrugBank,HTR2C,NCBI,target,1,0,0,0
DB01151,6530,Desipramine,DrugBank,SLC6A2,NCBI,target,1,0,0,0
DB01151,6532,Desipramine,DrugBank,SLC6A4,NCBI,target,1,0,0,0
DB01156,1136,Bupropion,DrugBank,CHRNA3,NCBI,target,1,0,0,0
DB01156,3359,Bupropion,DrugBank,HTR3A,NCBI,target,1,0,0,0
DB01156,6530,Bupropion,DrugBank,SLC6A2,NCBI,target,1,0,0,0
DB01156,6531,Bupropion,DrugBank,SLC6A3,NCBI,target,1,0,0,0
DB01168,4128,Procarbazine,DrugBank,MAOA,NCBI,target,1,0,0,0
DB01168,4129,Procarbazine,DrugBank,MAOB,NCBI,target,1,0,0,0
DB01169,207,Arsenic trioxide,DrugBank,AKT1,NCBI,target,1,0,0,0
DB01169,3725,Arsenic trioxide,DrugBank,JUN,NCBI,target,1,0,0,0
DB01169,5371,Arsenic trioxide,DrugBank,PML,NCBI,target,1,0,0,0
DB01169,5595,Arsenic trioxide,DrugBank,MAPK3,NCBI,target,1,0,0,0
DB01171,4128,Moclobemide,DrugBank,MAOA,NCBI,target,1,0,0,0
DB01171,4129,Moclobemide,DrugBank,MAOB,NCBI,target,1,0,0,0
DB01173,116443,Orphenadrine,DrugBank,GRIN3A,NCBI,target,1,0,0,0
DB01173,2902,Orphenadrine,DrugBank,GRIN1,NCBI,target,1,0,0,0
DB01173,2906,Orphenadrine,DrugBank,GRIN2D,NCBI,target,1,0,0,0
DB01173,3269,Orphenadrine,DrugBank,HRH1,NCBI,target,1,0,0,0
DB01173,6336,Orphenadrine,DrugBank,SCN10A,NCBI,target,1,0,0,0
DB01173,6530,Orphenadrine,DrugBank,SLC6A2,NCBI,target,1,0,0,0
DB01174,1137,Phenobarbital,DrugBank,CHRNA4,NCBI,target,1,0,0,0
DB01174,1139,Phenobarbital,DrugBank,CHRNA7,NCBI,target,1,0,0,0
DB01174,116443,Phenobarbital,DrugBank,GRIN3A,NCBI,target,1,0,0,0
DB01174,2554,Phenobarbital,DrugBank,GABRA1,NCBI,target,1,0,0,0
DB01174,2891,Phenobarbital,DrugBank,GRIA2,NCBI,target,1,0,0,0
DB01174,2898,Phenobarbital,DrugBank,GRIK2,NCBI,target,1,0,0,0
DB01174,2902,Phenobarbital,DrugBank,GRIN1,NCBI,target,1,0,0,0
DB01174,2903,Phenobarbital,DrugBank,GRIN2A,NCBI,target,1,0,0,0
DB01174,2904,Phenobarbital,DrugBank,GRIN2B,NCBI,target,1,0,0,0
DB01174,2905,Phenobarbital,DrugBank,GRIN2C,NCBI,target,1,0,0,0
DB01174,2906,Phenobarbital,DrugBank,GRIN2D,NCBI,target,1,0,0,0
DB01174,8856,Phenobarbital,DrugBank,NR1I2,NCBI,target,1,0,0,0
DB01175,1128,Escitalopram,DrugBank,CHRM1,NCBI,target,1,0,0,0
DB01175,146,Escitalopram,DrugBank,ADRA1D,NCBI,target,1,0,0,0
DB01175,147,Escitalopram,DrugBank,ADRA1B,NCBI,target,1,0,0,0
DB01175,148,Escitalopram,DrugBank,ADRA1A,NCBI,target,1,0,0,0
DB01175,150,Escitalopram,DrugBank,ADRA2A,NCBI,target,1,0,0,0
DB01175,152,Escitalopram,DrugBank,ADRA2C,NCBI,target,1,0,0,0
DB01175,1813,Escitalopram,DrugBank,DRD2,NCBI,target,1,0,0,0
DB01175,3269,Escitalopram,DrugBank,HRH1,NCBI,target,1,0,0,0
DB01175,3350,Escitalopram,DrugBank,HTR1A,NCBI,target,1,0,0,0
DB01175,3356,Escitalopram,DrugBank,HTR2A,NCBI,target,1,0,0,0
DB01175,3358,Escitalopram,DrugBank,HTR2C,NCBI,target,1,0,0,0
DB01175,6530,Escitalopram,DrugBank,SLC6A2,NCBI,target,1,0,0,0
DB01175,6531,Escitalopram,DrugBank,SLC6A3,NCBI,target,1,0,0,0
DB01175,6532,Escitalopram,DrugBank,SLC6A4,NCBI,target,1,0,0,0
DB01176,3269,Cyclizine,DrugBank,HRH1,NCBI,target,1,0,0,0
DB01181,8856,Ifosfamide,DrugBank,NR1I2,NCBI,target,1,0,0,0
DB01182,153,Propafenone,DrugBank,ADRB1,NCBI,target,1,0,0,0
DB01182,154,Propafenone,DrugBank,ADRB2,NCBI,target,1,0,0,0
DB01182,3757,Propafenone,DrugBank,KCNH2,NCBI,target,1,0,0,0
DB01182,6331,Propafenone,DrugBank,SCN5A,NCBI,target,1,0,0,0
DB01183,1066,Naloxone,DrugBank,CES1,NCBI,target,1,0,0,0
DB01183,1385,Naloxone,DrugBank,CREB1,NCBI,target,1,0,0,0
DB01183,2099,Naloxone,DrugBank,ESR1,NCBI,target,1,0,0,0
DB01183,4985,Naloxone,DrugBank,OPRD1,NCBI,target,1,0,0,0
DB01183,4986,Naloxone,DrugBank,OPRK1,NCBI,target,1,0,0,0
DB01183,4988,Naloxone,DrugBank,OPRM1,NCBI,target,1,0,0,0
DB01183,7099,Naloxone,DrugBank,TLR4,NCBI,target,1,0,0,0
DB01185,2099,Fluoxymesterone,DrugBank,ESR1,NCBI,target,1,0,0,0
DB01185,2908,Fluoxymesterone,DrugBank,NR3C1,NCBI,target,1,0,0,0
DB01185,3291,Fluoxymesterone,DrugBank,HSD11B2,NCBI,target,1,0,0,0
DB01185,367,Fluoxymesterone,DrugBank,AR,NCBI,target,1,0,0,0
DB01186,146,Pergolide,DrugBank,ADRA1D,NCBI,target,1,0,0,0
DB01186,147,Pergolide,DrugBank,ADRA1B,NCBI,target,1,0,0,0
DB01186,148,Pergolide,DrugBank,ADRA1A,NCBI,target,1,0,0,0
DB01186,150,Pergolide,DrugBank,ADRA2A,NCBI,target,1,0,0,0
DB01186,152,Pergolide,DrugBank,ADRA2C,NCBI,target,1,0,0,0
DB01186,1812,Pergolide,DrugBank,DRD1,NCBI,target,1,0,0,0
DB01186,1813,Pergolide,DrugBank,DRD2,NCBI,target,1,0,0,0
DB01186,1814,Pergolide,DrugBank,DRD3,NCBI,target,1,0,0,0
DB01186,1815,Pergolide,DrugBank,DRD4,NCBI,target,1,0,0,0
DB01186,1816,Pergolide,DrugBank,DRD5,NCBI,target,1,0,0,0
DB01186,3350,Pergolide,DrugBank,HTR1A,NCBI,target,1,0,0,0
DB01186,3351,Pergolide,DrugBank,HTR1B,NCBI,target,1,0,0,0
DB01186,3352,Pergolide,DrugBank,HTR1D,NCBI,target,1,0,0,0
DB01186,3356,Pergolide,DrugBank,HTR2A,NCBI,target,1,0,0,0
DB01186,3358,Pergolide,DrugBank,HTR2C,NCBI,target,1,0,0,0
DB01189,2554,Desflurane,DrugBank,GABRA1,NCBI,target,1,0,0,0
DB01189,2555,Desflurane,DrugBank,GABRA2,NCBI,target,1,0,0,0
DB01189,2556,Desflurane,DrugBank,GABRA3,NCBI,target,1,0,0,0
DB01189,2557,Desflurane,DrugBank,GABRA4,NCBI,target,1,0,0,0
DB01189,2558,Desflurane,DrugBank,GABRA5,NCBI,target,1,0,0,0
DB01189,2559,Desflurane,DrugBank,GABRA6,NCBI,target,1,0,0,0
DB01189,2560,Desflurane,DrugBank,GABRB1,NCBI,target,1,0,0,0
DB01189,2561,Desflurane,DrugBank,GABRB2,NCBI,target,1,0,0,0
DB01189,2562,Desflurane,DrugBank,GABRB3,NCBI,target,1,0,0,0
DB01189,2563,Desflurane,DrugBank,GABRD,NCBI,target,1,0,0,0
DB01189,2565,Desflurane,DrugBank,GABRG1,NCBI,target,1,0,0,0
DB01189,2566,Desflurane,DrugBank,GABRG2,NCBI,target,1,0,0,0
DB01189,2567,Desflurane,DrugBank,GABRG3,NCBI,target,1,0,0,0
DB01189,2568,Desflurane,DrugBank,GABRP,NCBI,target,1,0,0,0
DB01189,2890,Desflurane,DrugBank,GRIA1,NCBI,target,1,0,0,0
DB01189,490,Desflurane,DrugBank,ATP2B1,NCBI,target,1,0,0,0
DB01189,55879,Desflurane,DrugBank,GABRQ,NCBI,target,1,0,0,0
DB01191,3358,Dexfenfluramine,DrugBank,HTR2C,NCBI,target,1,0,0,0
DB01191,6532,Dexfenfluramine,DrugBank,SLC6A4,NCBI,target,1,0,0,0
DB01192,4985,Oxymorphone,DrugBank,OPRD1,NCBI,target,1,0,0,0
DB01192,4988,Oxymorphone,DrugBank,OPRM1,NCBI,target,1,0,0,0
DB01193,153,Acebutolol,DrugBank,ADRB1,NCBI,target,1,0,0,0
DB01193,154,Acebutolol,DrugBank,ADRB2,NCBI,target,1,0,0,0
DB01195,3757,Flecainide,DrugBank,KCNH2,NCBI,target,1,0,0,0
DB01195,6331,Flecainide,DrugBank,SCN5A,NCBI,target,1,0,0,0
DB01196,2099,Estramustine,DrugBank,ESR1,NCBI,target,1,0,0,0
DB01196,2100,Estramustine,DrugBank,ESR2,NCBI,target,1,0,0,0
DB01196,4133,Estramustine,DrugBank,MAP2,NCBI,target,1,0,0,0
DB01197,1636,Captopril,DrugBank,ACE,NCBI,target,1,0,0,0
DB01197,4313,Captopril,DrugBank,MMP2,NCBI,target,1,0,0,0
DB01197,4318,Captopril,DrugBank,MMP9,NCBI,target,1,0,0,0
DB01198,2554,Zopiclone,DrugBank,GABRA1,NCBI,target,1,0,0,0
DB01198,2555,Zopiclone,DrugBank,GABRA2,NCBI,target,1,0,0,0
DB01198,2556,Zopiclone,DrugBank,GABRA3,NCBI,target,1,0,0,0
DB01198,2558,Zopiclone,DrugBank,GABRA5,NCBI,target,1,0,0,0
DB01200,146,Bromocriptine,DrugBank,ADRA1D,NCBI,target,1,0,0,0
DB01200,147,Bromocriptine,DrugBank,ADRA1B,NCBI,target,1,0,0,0
DB01200,148,Bromocriptine,DrugBank,ADRA1A,NCBI,target,1,0,0,0
DB01200,150,Bromocriptine,DrugBank,ADRA2A,NCBI,target,1,0,0,0
DB01200,152,Bromocriptine,DrugBank,ADRA2C,NCBI,target,1,0,0,0
DB01200,1812,Bromocriptine,DrugBank,DRD1,NCBI,target,1,0,0,0
DB01200,1813,Bromocriptine,DrugBank,DRD2,NCBI,target,1,0,0,0
DB01200,1814,Bromocriptine,DrugBank,DRD3,NCBI,target,1,0,0,0
DB01200,1815,Bromocriptine,DrugBank,DRD4,NCBI,target,1,0,0,0
DB01200,1816,Bromocriptine,DrugBank,DRD5,NCBI,target,1,0,0,0
DB01200,3350,Bromocriptine,DrugBank,HTR1A,NCBI,target,1,0,0,0
DB01200,3351,Bromocriptine,DrugBank,HTR1B,NCBI,target,1,0,0,0
DB01200,3352,Bromocriptine,DrugBank,HTR1D,NCBI,target,1,0,0,0
DB01200,3356,Bromocriptine,DrugBank,HTR2A,NCBI,target,1,0,0,0
DB01200,3358,Bromocriptine,DrugBank,HTR2C,NCBI,target,1,0,0,0
DB01200,3363,Bromocriptine,DrugBank,HTR7,NCBI,target,1,0,0,0
DB01203,153,Nadolol,DrugBank,ADRB1,NCBI,target,1,0,0,0
DB01203,154,Nadolol,DrugBank,ADRB2,NCBI,target,1,0,0,0
DB01205,2554,Flumazenil,DrugBank,GABRA1,NCBI,target,1,0,0,0
DB01205,2555,Flumazenil,DrugBank,GABRA2,NCBI,target,1,0,0,0
DB01205,2556,Flumazenil,DrugBank,GABRA3,NCBI,target,1,0,0,0
DB01205,2557,Flumazenil,DrugBank,GABRA4,NCBI,target,1,0,0,0
DB01205,2558,Flumazenil,DrugBank,GABRA5,NCBI,target,1,0,0,0
DB01205,2559,Flumazenil,DrugBank,GABRA6,NCBI,target,1,0,0,0
DB01205,2560,Flumazenil,DrugBank,GABRB1,NCBI,target,1,0,0,0
DB01205,2561,Flumazenil,DrugBank,GABRB2,NCBI,target,1,0,0,0
DB01205,2562,Flumazenil,DrugBank,GABRB3,NCBI,target,1,0,0,0
DB01205,2563,Flumazenil,DrugBank,GABRD,NCBI,target,1,0,0,0
DB01205,2565,Flumazenil,DrugBank,GABRG1,NCBI,target,1,0,0,0
DB01205,2566,Flumazenil,DrugBank,GABRG2,NCBI,target,1,0,0,0
DB01205,2567,Flumazenil,DrugBank,GABRG3,NCBI,target,1,0,0,0
DB01205,2568,Flumazenil,DrugBank,GABRP,NCBI,target,1,0,0,0
DB01205,55879,Flumazenil,DrugBank,GABRQ,NCBI,target,1,0,0,0
DB01210,153,Levobunolol,DrugBank,ADRB1,NCBI,target,1,0,0,0
DB01210,154,Levobunolol,DrugBank,ADRB2,NCBI,target,1,0,0,0
DB01211,3757,Clarithromycin,DrugBank,KCNH2,NCBI,target,1,0,0,0
DB01214,153,Metipranolol,DrugBank,ADRB1,NCBI,target,1,0,0,0
DB01214,154,Metipranolol,DrugBank,ADRB2,NCBI,target,1,0,0,0
DB01215,2554,Estazolam,DrugBank,GABRA1,NCBI,target,1,0,0,0
DB01215,2555,Estazolam,DrugBank,GABRA2,NCBI,target,1,0,0,0
DB01215,2556,Estazolam,DrugBank,GABRA3,NCBI,target,1,0,0,0
DB01215,2557,Estazolam,DrugBank,GABRA4,NCBI,target,1,0,0,0
DB01215,2558,Estazolam,DrugBank,GABRA5,NCBI,target,1,0,0,0
DB01215,2559,Estazolam,DrugBank,GABRA6,NCBI,target,1,0,0,0
DB01215,2560,Estazolam,DrugBank,GABRB1,NCBI,target,1,0,0,0
DB01215,2561,Estazolam,DrugBank,GABRB2,NCBI,target,1,0,0,0
DB01215,2562,Estazolam,DrugBank,GABRB3,NCBI,target,1,0,0,0
DB01215,2563,Estazolam,DrugBank,GABRD,NCBI,target,1,0,0,0
DB01215,2565,Estazolam,DrugBank,GABRG1,NCBI,target,1,0,0,0
DB01215,2566,Estazolam,DrugBank,GABRG2,NCBI,target,1,0,0,0
DB01215,2567,Estazolam,DrugBank,GABRG3,NCBI,target,1,0,0,0
DB01215,2568,Estazolam,DrugBank,GABRP,NCBI,target,1,0,0,0
DB01215,55879,Estazolam,DrugBank,GABRQ,NCBI,target,1,0,0,0
DB01216,6715,Finasteride,DrugBank,SRD5A1,NCBI,target,1,0,0,0
DB01216,6716,Finasteride,DrugBank,SRD5A2,NCBI,target,1,0,0,0
DB01216,6718,Finasteride,DrugBank,AKR1D1,NCBI,target,1,0,0,0
DB01217,1588,Anastrozole,DrugBank,CYP19A1,NCBI,target,1,0,0,0
DB01218,3757,Halofantrine,DrugBank,KCNH2,NCBI,target,1,0,0,0
DB01219,6261,Dantrolene,DrugBank,RYR1,NCBI,target,1,0,0,0
DB01221,1128,Ketamine,DrugBank,CHRM1,NCBI,target,1,0,0,0
DB01221,1129,Ketamine,DrugBank,CHRM2,NCBI,target,1,0,0,0
DB01221,1131,Ketamine,DrugBank,CHRM3,NCBI,target,1,0,0,0
DB01221,1132,Ketamine,DrugBank,CHRM4,NCBI,target,1,0,0,0
DB01221,1133,Ketamine,DrugBank,CHRM5,NCBI,target,1,0,0,0
DB01221,116443,Ketamine,DrugBank,GRIN3A,NCBI,target,1,0,0,0
DB01221,1813,Ketamine,DrugBank,DRD2,NCBI,target,1,0,0,0
DB01221,3350,Ketamine,DrugBank,HTR1A,NCBI,target,1,0,0,0
DB01221,3351,Ketamine,DrugBank,HTR1B,NCBI,target,1,0,0,0
DB01221,3352,Ketamine,DrugBank,HTR1D,NCBI,target,1,0,0,0
DB01221,3355,Ketamine,DrugBank,HTR1F,NCBI,target,1,0,0,0
DB01221,3356,Ketamine,DrugBank,HTR2A,NCBI,target,1,0,0,0
DB01221,3358,Ketamine,DrugBank,HTR2C,NCBI,target,1,0,0,0
DB01221,3359,Ketamine,DrugBank,HTR3A,NCBI,target,1,0,0,0
DB01221,4842,Ketamine,DrugBank,NOS1,NCBI,target,1,0,0,0
DB01221,4985,Ketamine,DrugBank,OPRD1,NCBI,target,1,0,0,0
DB01221,4986,Ketamine,DrugBank,OPRK1,NCBI,target,1,0,0,0
DB01221,4988,Ketamine,DrugBank,OPRM1,NCBI,target,1,0,0,0
DB01221,590,Ketamine,DrugBank,BCHE,NCBI,target,1,0,0,0
DB01221,6530,Ketamine,DrugBank,SLC6A2,NCBI,target,1,0,0,0
DB01221,6869,Ketamine,DrugBank,TACR1,NCBI,target,1,0,0,0
DB01222,2908,Budesonide,DrugBank,NR3C1,NCBI,target,1,0,0,0
DB01224,1128,Quetiapine,DrugBank,CHRM1,NCBI,target,1,0,0,0
